target,message,num_char,word_counts,sentance_count,preprocess_data,tf_num_char,tf_word_counts,tf_sentance_count
0,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",274,45,3,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted book masteriastering amplikater fidalfication champlaxigating think atrocious wotz opinion junna,201,20,1
0,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,158,39,5,need lar jus testing e phone card dunno network gd thk waiting 4 si 2 finish bathing bathe dun disturb liao cleaning room,121,23,1
0,Ok. I.ll do you right later.,28,7,1,ok ill right later,18,4,1
0,Have your lunch and come quickly and open the door:),52,12,1,lunch come quickly open door,28,5,1
1,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,153,34,3,heard u4 call night knickers make beg like last time 01223585236 xx luv nikiyu4net,82,14,1
0,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,131,29,5,back bit long co accident a30 divert via wadebridgei brilliant weekend thanks speak soon lot love,97,16,1
0,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",155,46,4,k yan jiu liao sat go 4 bugis vill one frm 10 3 den hop parco 4 nb sun go cine frm 1030 2 den hop orc mrt 4 hip hop 4,117,32,1
1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,101,16,3,bloomberg message center 447797706009 wait apply future httpcareers bloombergcom,80,9,1
0,i am seeking a lady in the street and a freak in the sheets. Is that you?,73,19,2,seeking lady street freak sheet,31,5,1
0,My phone,8,2,1,phone,5,1,1
0,"Haha figures, well I found the piece and priscilla's bowl",57,12,1,haha figure well found piece priscillas bowl,44,7,1
0,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",106,22,1,actually fuck whatever find excuse tampa point january though,61,9,1
0,yay! finally lol. i missed our cinema trip last week :-(,56,15,3,yay finally laugh loud missed cinema trip last week,51,9,1
0,All day working day:)except saturday and sunday..,49,11,1,day working dayexcept saturday sunday,37,5,1
0,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,176,39,5,heart empty without love mind empty without wisdom eye empty without dream amp life empty without frnds alwys touch good night amp sweet dream,142,24,1
0,"I think IÛ÷m waiting for the same bus! Inform me when you get there, if you ever get there.",92,22,2,think im waiting bus inform get ever get,40,8,1
0,You getting back any time soon?,31,7,1,getting back time soon,22,4,1
0,", how's things? Just a quick question.",38,10,2,hows thing quick question,25,4,1
0,"I can probably come by, everybody's done around  &lt;#&gt;  right?",66,19,1,probably come everybodys done around ltgt right,47,7,1
0,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,180,42,1,got new year co yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended,110,19,1
0,I can ask around but there's not a lot in terms of mids up here,63,16,1,ask around there lot term mids,30,6,1
0,Be sure to check your yahoo email. We sent photos yesterday,59,12,2,sure check yahoo email sent photo yesterday,43,7,1
0,What was she looking for?,25,6,1,looking,7,1,1
0,Wherre's my boytoy ? :-(,24,8,2,wherres boytoy,14,2,1
1,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,148,27,1,want new video phone750 anytime network min 150 text five pound per week call 08000776320 reply delivery tomorrow,113,18,1
0,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",149,37,4,hello love go day wish well fine babe hope find job prospect miss boytoy teasing kiss,85,16,1
0,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,165,44,4,tell bad character dnt lik ill try change ltgt add tat 2 new year resolution waiting replybe frankgood morning,110,19,1
0,"Yeah, probably earlier than that",32,6,1,yeah probably earlier,21,3,1
0,Change windows logoff sound..,29,5,1,change window logoff sound,26,4,1
0,I'm also came to room.,22,7,1,im also came room,17,4,1
0,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,105,26,1,huh got lesson 4 lei n thinkin going sch earlier n tot parkin kent vale,71,15,1
0,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,126,35,4,reach office around ltdecimalgt amp mobile problem cannt get voice call asa ill free,84,14,1
0,"Cool, text me when you head out",31,8,1,cool text head,14,3,1
1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",140,28,3,contacted dating service someone know find call land line 09050000878 pobox45w2tg150p,85,11,1
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",161,42,5,wan2 win meetgreet westlife 4 m8 currently tour 1unbreakable 2untamed 3unkempt text 12 3 83049 cost 50p std text,112,19,1
0,Happy birthday... May u find ur prince charming soon n dun work too hard...,75,16,1,happy birthday may find prince charming soon n dun work hard,60,11,1
0,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",121,27,1,oh grand bit party doesnt mention cover charge probably first come first served,79,13,1
0,You said to me before i went back to bed that you can't sleep for anything.,75,18,1,said went back bed cant sleep anything,38,7,1
0,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,95,19,2,hope arnt pissed id would really like see tomorrow love xxxxxxxxxxxxxx,70,11,1
1,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,156,45,1,dorothykiefercom bank granite issue strongbuy explosive pick member 300 nasdaq symbol cdgt 500 per,98,14,1
0,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,114,37,3,say ltgt year old man money im last ltgt still waiting check,60,12,1
0,I will come to ur home now,26,7,1,come home,9,2,1
0,Free any day but i finish at 6 on mon n thurs...,48,13,1,free day finish 6 mon n thurs,29,7,1
0,Will you be here for food,25,6,1,food,4,1,1
0,"life alle mone,eppolum oru pole allalo",38,8,1,life alle moneeppolum oru pole allalo,37,6,1
0,Nite...,7,2,1,nite,4,1,1
0,Two fundamentals of cool life: \Walk,36,7,1,two fundamental cool life walk,30,5,1
0,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",189,43,4,camera quite good 101mega pixel 3optical 5digital doom lovely holiday safe hope hav good journey happy new year see couple week,127,21,1
0,Hi Petey!noiåÕm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,125,28,1,hi peteynoim ok wanted 2 chat coz avent spoken 2 4 long timehope doin alritehave good nit j love ya amx,103,21,1
0,I just saw ron burgundy captaining a party boat so yeah,55,11,1,saw ron burgundy captaining party boat yeah,43,7,1
0,I'm serious. You are in the money base,38,10,2,im serious money base,21,4,1
0,Already one guy loving you:-.,29,8,1,already one guy loving,22,4,1
0,Staff of placement training in Amrita college.,46,8,1,staff placement training amrita college,39,5,1
0,I always chat with you. In fact i need money can you raise me?,62,16,2,always chat fact need money raise,33,6,1
0,I'm job profile seems like bpo..,32,8,1,im job profile seems like bpo,29,6,1
0,"Well, I was about to give up cos they all said no they didnÛ÷t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?",194,44,3,well give co said didnt one nighters persevered found one cheap apologise advance somewhere sleep isnt,102,16,1
0,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.",287,66,4,think actually talk call bos morning went place last year told could go get car fixed cheaper kept telling today much hoped would come back always regretted getting number etc,175,30,1
0,Are you willing to go for apps class.,37,9,1,willing go apps class,21,4,1
0,Hanging out with my brother and his family,42,8,1,hanging brother family,22,3,1
0,No it will reach by 9 only. She telling she will be there. I dont know,70,18,3,reach 9 telling dont know,25,5,1
0,Hey... are you going to quit soon? Xuhui and i working till end of the month ,77,18,2,hey going quit soon xuhui working till end month,48,9,1
0,"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx",115,28,3,im sorry bout last nite wasnt fault spouse pmt sumthin 4give think shldxxxx,75,13,1
0,Try neva mate!!,15,5,2,try neva mate,13,3,1
0,Yeah that'd pretty much be the best case scenario,49,10,1,yeah thatd pretty much best case scenario,41,7,1
0,I not free today i haf 2 pick my parents up tonite...,53,13,1,free today haf 2 pick parent tonite,35,7,1
0,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,92,24,3,hey babe far 2 spunout 2 spk buddy mo dead 2 buddy wrld sleeping buddy sofa day,79,17,1
0,Should i send you naughty pix? :),33,9,2,send naughty pix,16,3,1
1,"You are a å£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",150,26,3,1000 winner guaranteed caller prize final attempt contact claim call 09071517866 150ppmpobox10183bhamb64xe,106,12,1
1,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",157,38,2,xmas new year eve ticket sale club day 10am till 8pm thurs fri sat night week theyre selling fast,97,19,1
0,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?",87,23,1,tyler getting 8th leave long 9 get like hour,44,9,1
0,Prepare to be pounded every night...,36,7,1,prepare pounded every night,27,4,1
0,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",134,38,2,actually mobile full msg work online need send ltgt sent msg wil explain later,78,14,1
0,Good evening! How are you?,26,7,2,good evening,12,2,1
0,I'm at home. Please call,24,7,2,im home please call,19,4,1
0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,97,25,2,oic co n si got lunch today dad went dunno whether 2 eat sch wat,64,15,1
0,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",153,37,4,mmmmm sooooo good wake word morning love mmmm fuck love lion devouring kiss across sea,86,15,1
0,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.,139,23,2,pleased inform application airtel broadband processed successfully installation happen within 3 day,99,12,1
0,What happen dear. Why you silent. I am tensed,45,11,3,happen dear silent tensed,25,4,1
0,"I'll get there at 3, unless you guys want me to come some time sooner",69,17,1,ill get 3 unless guy want come time sooner,42,9,1
0,If you are not coughing then its nothing,40,8,1,coughing nothing,16,2,1
0,ÌÏ come lt 25 n pass to me lar,30,9,1,come lt 25 n pas lar,20,6,1
0,I'm e person who's doing e sms survey...,40,11,1,im e person who e sm survey,27,7,1
0,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow,84,20,3,laugh loud ok ill try send warned sprint dead slow youll prolly get tomorrow,76,14,1
0,Thank You meet you monday,25,5,1,thank meet monday,17,3,1
